id,role_id:id,skill_id:id,importance
req_q_grader_extraction_theory,spec_q_grader,spec_extraction_theory,common
req_q_grader_english_for_hospitality,spec_q_grader,spec_english_for_hospitality,common
req_coffee_quality_controller_cupping_protocol,spec_coffee_quality_controller,spec_cupping_protocol,core
req_coffee_quality_controller_roast_color_analysis,spec_coffee_quality_controller,spec_roast_color_analysis,core
req_coffee_quality_controller_bar_quality_control,spec_coffee_quality_controller,spec_bar_quality_control,core
req_coffee_quality_controller_sensory_evaluation,spec_coffee_quality_controller,spec_sensory_evaluation,core
req_coffee_quality_controller_haccp,spec_coffee_quality_controller,spec_haccp,core
req_coffee_quality_controller_green_coffee_grading,spec_coffee_quality_controller,spec_green_coffee_grading,common
req_coffee_quality_controller_extraction_theory,spec_coffee_quality_controller,spec_extraction_theory,common
req_coffee_quality_controller_food_labeling,spec_coffee_quality_controller,spec_food_labeling,common
req_coffee_quality_controller_water_chemistry_for_coffee,spec_coffee_quality_controller,spec_water_chemistry_for_coffee,common
req_coffee_packaging_operator_coffee_packaging_degassing,spec_coffee_packaging_operator,spec_coffee_packaging_degassing,core
req_coffee_packaging_operator_food_labeling,spec_coffee_packaging_operator,spec_food_labeling,core
req_coffee_packaging_operator_personal_hygiene,spec_coffee_packaging_operator,spec_personal_hygiene,core
req_coffee_packaging_operator_cleaning_sanitation_routines,spec_coffee_packaging_operator,spec_cleaning_sanitation_routines,core
req_coffee_packaging_operator_manual_handling,spec_coffee_packaging_operator,spec_manual_handling,common
req_coffee_packaging_operator_shift_handover,spec_coffee_packaging_operator,spec_shift_handover,common
req_coffee_packaging_operator_haccp,spec_coffee_packaging_operator,spec_haccp,common
req_coffee_brand_ambassador_product_demonstration,spec_coffee_brand_ambassador,spec_product_demonstration,core
req_coffee_brand_ambassador_coffee_origins_processing,spec_coffee_brand_ambassador,spec_coffee_origins_processing,core
req_coffee_brand_ambassador_espresso,spec_coffee_brand_ambassador,spec_espresso,core
req_coffee_brand_ambassador_grinder_dial_in,spec_coffee_brand_ambassador,spec_grinder_dial_in,core
req_coffee_brand_ambassador_customer_service,spec_coffee_brand_ambassador,spec_customer_service,core
req_coffee_brand_ambassador_cupping_protocol,spec_coffee_brand_ambassador,spec_cupping_protocol,common
req_coffee_brand_ambassador_barista_curriculum_teaching,spec_coffee_brand_ambassador,spec_barista_curriculum_teaching,common
req_coffee_brand_ambassador_english_for_hospitality,spec_coffee_brand_ambassador,spec_english_for_hospitality,common
req_coffee_brand_ambassador_coffee_bean_retail_guidance,spec_coffee_brand_ambassador,spec_coffee_bean_retail_guidance,common
req_teahouse_attendant_persian_tea_service,spec_teahouse_attendant,spec_persian_tea_service,core
req_teahouse_attendant_samovar_operation,spec_teahouse_attendant,spec_samovar_operation,core
req_teahouse_attendant_tea_brewing,spec_teahouse_attendant,spec_tea_brewing,core
req_teahouse_attendant_personal_hygiene,spec_teahouse_attendant,spec_personal_hygiene,core
req_teahouse_attendant_persian_hospitality_etiquette,spec_teahouse_attendant,spec_persian_hospitality_etiquette,core
req_teahouse_attendant_herbal_infusions,spec_teahouse_attendant,spec_herbal_infusions,common
req_teahouse_attendant_traditional_teahouse_customs,spec_teahouse_attendant,spec_traditional_teahouse_customs,common
req_teahouse_attendant_tray_carrying,spec_teahouse_attendant,spec_tray_carrying,common
req_teahouse_attendant_cash_handling,spec_teahouse_attendant,spec_cash_handling,common
req_teahouse_attendant_cleaning_sanitation_routines,spec_teahouse_attendant,spec_cleaning_sanitation_routines,common
req_samovar_keeper_samovar_operation,spec_samovar_keeper,spec_samovar_operation,core
req_samovar_keeper_persian_tea_service,spec_samovar_keeper,spec_persian_tea_service,core
req_samovar_keeper_slip_and_burn_prevention,spec_samovar_keeper,spec_slip_and_burn_prevention,core
req_samovar_keeper_personal_hygiene,spec_samovar_keeper,spec_personal_hygiene,core
req_samovar_keeper_fire_safety,spec_samovar_keeper,spec_fire_safety,common
req_samovar_keeper_manual_handling,spec_samovar_keeper,spec_manual_handling,common
req_samovar_keeper_buffet_beverage_station,spec_samovar_keeper,spec_buffet_beverage_station,common
req_samovar_keeper_cleaning_sanitation_routines,spec_samovar_keeper,spec_cleaning_sanitation_routines,common
req_sofrekhaneh_service_traditional_teahouse_customs,spec_sofrekhaneh_service,spec_traditional_teahouse_customs,core
req_sofrekhaneh_service_persian_tea_service,spec_sofrekhaneh_service,spec_persian_tea_service,core
req_sofrekhaneh_service_table_service,spec_sofrekhaneh_service,spec_table_service,core
req_sofrekhaneh_service_tray_carrying,spec_sofrekhaneh_service,spec_tray_carrying,core
req_sofrekhaneh_service_order_taking,spec_sofrekhaneh_service,spec_order_taking,core
req_sofrekhaneh_service_persian_hospitality_etiquette,spec_sofrekhaneh_service,spec_persian_hospitality_etiquette,core
req_sofrekhaneh_service_menu_knowledge,spec_sofrekhaneh_service,spec_menu_knowledge,common
req_sofrekhaneh_service_customer_service,spec_sofrekhaneh_service,spec_customer_service,common
req_sofrekhaneh_service_complaint_handling,spec_sofrekhaneh_service,spec_complaint_handling,common
req_sofrekhaneh_service_cash_handling,spec_sofrekhaneh_service,spec_cash_handling,common
req_sofrekhaneh_service_allergen_management,spec_sofrekhaneh_service,spec_allergen_management,common
req_teahouse_manager_team_leadership,spec_teahouse_manager,spec_team_leadership,core
req_teahouse_manager_staff_scheduling,spec_teahouse_manager,spec_staff_scheduling,core
req_teahouse_manager_traditional_teahouse_customs,spec_teahouse_manager,spec_traditional_teahouse_customs,core
req_teahouse_manager_cost_control,spec_teahouse_manager,spec_cost_control,core
req_teahouse_manager_food_safety_basics,spec_teahouse_manager,spec_food_safety_basics,core
req_teahouse_manager_tea_varieties,spec_teahouse_manager,spec_tea_varieties,common
req_teahouse_manager_inventory_counting,spec_teahouse_manager,spec_inventory_counting,common
req_teahouse_manager_complaint_handling,spec_teahouse_manager,spec_complaint_handling,common
req_teahouse_manager_menu_costing,spec_teahouse_manager,spec_menu_costing,common
req_teahouse_manager_tobacco_control_compliance,spec_teahouse_manager,spec_tobacco_control_compliance,common
req_teahouse_manager_receiving_deliveries,spec_teahouse_manager,spec_receiving_deliveries,common
req_hookah_attendant_hookah_preparation,spec_hookah_attendant,spec_hookah_preparation,core
req_hookah_attendant_hookah_hygiene_coal_safety,spec_hookah_attendant,spec_hookah_hygiene_coal_safety,core
req_hookah_attendant_tobacco_control_compliance,spec_hookah_attendant,spec_tobacco_control_compliance,core
req_hookah_attendant_slip_and_burn_prevention,spec_hookah_attendant,spec_slip_and_burn_prevention,core
req_hookah_attendant_fire_safety,spec_hookah_attendant,spec_fire_safety,common
req_hookah_attendant_customer_service,spec_hookah_attendant,spec_customer_service,common
req_hookah_attendant_persian_hospitality_etiquette,spec_hookah_attendant,spec_persian_hospitality_etiquette,common
req_hookah_attendant_cleaning_sanitation_routines,spec_hookah_attendant,spec_cleaning_sanitation_routines,common
req_tea_master_tea_varieties,spec_tea_master,spec_tea_varieties,core
req_tea_master_specialty_tea_brewing,spec_tea_master,spec_specialty_tea_brewing,core
req_tea_master_tea_tasting_evaluation,spec_tea_master,spec_tea_tasting_evaluation,core
req_tea_master_herbal_infusions,spec_tea_master,spec_herbal_infusions,core
req_tea_master_guest_beverage_guidance,spec_tea_master,spec_guest_beverage_guidance,core
req_tea_master_tea_blending,spec_tea_master,spec_tea_blending,common
req_tea_master_beverage_menu_design,spec_tea_master,spec_beverage_menu_design,common
req_tea_master_persian_tea_service,spec_tea_master,spec_persian_tea_service,common
req_tea_master_coaching_others,spec_tea_master,spec_coaching_others,common
req_tea_master_sensory_evaluation,spec_tea_master,spec_sensory_evaluation,common
req_tea_bar_attendant_iced_and_bubble_tea,spec_tea_bar_attendant,spec_iced_and_bubble_tea,core
req_tea_bar_attendant_tea_brewing,spec_tea_bar_attendant,spec_tea_brewing,core
req_tea_bar_attendant_following_recipes,spec_tea_bar_attendant,spec_following_recipes,core
req_tea_bar_attendant_syrup_making,spec_tea_bar_attendant,spec_syrup_making,core
req_tea_bar_attendant_personal_hygiene,spec_tea_bar_attendant,spec_personal_hygiene,core
req_tea_bar_attendant_milk_texturing,spec_tea_bar_attendant,spec_milk_texturing,common
req_tea_bar_attendant_takeaway_beverage_packaging,spec_tea_bar_attendant,spec_takeaway_beverage_packaging,common
req_tea_bar_attendant_pos_operation,spec_tea_bar_attendant,spec_pos_operation,common
req_tea_bar_attendant_specialty_tea_brewing,spec_tea_bar_attendant,spec_specialty_tea_brewing,common
req_tea_bar_attendant_ice_handling,spec_tea_bar_attendant,spec_ice_handling,common
req_tea_taster_tea_tasting_evaluation,spec_tea_taster,spec_tea_tasting_evaluation,core
req_tea_taster_tea_varieties,spec_tea_taster,spec_tea_varieties,core
req_tea_taster_sensory_evaluation,spec_tea_taster,spec_sensory_evaluation,core
req_tea_taster_tea_blending,spec_tea_taster,spec_tea_blending,core
req_tea_taster_tea_processing,spec_tea_taster,spec_tea_processing,common
req_tea_taster_coffee_tea_import_compliance,spec_tea_taster,spec_coffee_tea_import_compliance,common
req_tea_blender_tea_blending,spec_tea_blender,spec_tea_blending,core
req_tea_blender_herbal_infusions,spec_tea_blender,spec_herbal_infusions,core
req_tea_blender_food_labeling,spec_tea_blender,spec_food_labeling,core
req_tea_blender_haccp,spec_tea_blender,spec_haccp,core
req_tea_blender_personal_hygiene,spec_tea_blender,spec_personal_hygiene,core
req_tea_blender_tea_tasting_evaluation,spec_tea_blender,spec_tea_tasting_evaluation,common
req_tea_blender_manual_handling,spec_tea_blender,spec_manual_handling,common
req_tea_blender_stock_rotation_fifo,spec_tea_blender,spec_stock_rotation_fifo,common
req_tea_blender_coffee_tea_import_compliance,spec_tea_blender,spec_coffee_tea_import_compliance,common
req_tea_processing_operator_tea_processing,spec_tea_processing_operator,spec_tea_processing,core
req_tea_processing_operator_manual_handling,spec_tea_processing_operator,spec_manual_handling,core
req_tea_processing_operator_haccp,spec_tea_processing_operator,spec_haccp,core
req_tea_processing_operator_personal_hygiene,spec_tea_processing_operator,spec_personal_hygiene,core
req_tea_processing_operator_tea_tasting_evaluation,spec_tea_processing_operator,spec_tea_tasting_evaluation,common
req_tea_processing_operator_fire_safety,spec_tea_processing_operator,spec_fire_safety,common
req_tea_processing_operator_shift_handover,spec_tea_processing_operator,spec_shift_handover,common
req_juice_bar_attendant_fresh_juice_hygiene,spec_juice_bar_attendant,spec_fresh_juice_hygiene,core
req_juice_bar_attendant_fruit_selection_handling,spec_juice_bar_attendant,spec_fruit_selection_handling,core
req_juice_bar_attendant_juicer_blender_operation,spec_juice_bar_attendant,spec_juicer_blender_operation,core
req_juice_bar_attendant_smoothies_blended_drinks,spec_juice_bar_attendant,spec_smoothies_blended_drinks,core
req_juice_bar_attendant_personal_hygiene,spec_juice_bar_attendant,spec_personal_hygiene,core
req_juice_bar_attendant_ice_handling,spec_juice_bar_attendant,spec_ice_handling,common
req_juice_bar_attendant_cash_handling,spec_juice_bar_attendant,spec_cash_handling,common
req_juice_bar_attendant_takeaway_beverage_packaging,spec_juice_bar_attendant,spec_takeaway_beverage_packaging,common
req_juice_bar_attendant_stock_rotation_fifo,spec_juice_bar_attendant,spec_stock_rotation_fifo,common
req_juice_bar_attendant_knife_safety,spec_juice_bar_attendant,spec_knife_safety,common
req_juice_bar_attendant_cleaning_sanitation_routines,spec_juice_bar_attendant,spec_cleaning_sanitation_routines,common
req_juice_ice_cream_attendant_ice_cream_serving,spec_juice_ice_cream_attendant,spec_ice_cream_serving,core
req_juice_ice_cream_attendant_smoothies_blended_drinks,spec_juice_ice_cream_attendant,spec_smoothies_blended_drinks,core
req_juice_ice_cream_attendant_fresh_juice_hygiene,spec_juice_ice_cream_attendant,spec_fresh_juice_hygiene,core
req_juice_ice_cream_attendant_personal_hygiene,spec_juice_ice_cream_attendant,spec_personal_hygiene,core
req_juice_ice_cream_attendant_faloodeh_making,spec_juice_ice_cream_attendant,spec_faloodeh_making,common
req_juice_ice_cream_attendant_juicer_blender_operation,spec_juice_ice_cream_attendant,spec_juicer_blender_operation,common
req_juice_ice_cream_attendant_allergen_management,spec_juice_ice_cream_attendant,spec_allergen_management,common
req_juice_ice_cream_attendant_cash_handling,spec_juice_ice_cream_attendant,spec_cash_handling,common
req_juice_ice_cream_attendant_temperature_control,spec_juice_ice_cream_attendant,spec_temperature_control,common
req_traditional_drinks_maker_sharbat_making,spec_traditional_drinks_maker,spec_sharbat_making,core
req_traditional_drinks_maker_syrup_making,spec_traditional_drinks_maker,spec_syrup_making,core
req_traditional_drinks_maker_doogh_making,spec_traditional_drinks_maker,spec_doogh_making,core
req_traditional_drinks_maker_personal_hygiene,spec_traditional_drinks_maker,spec_personal_hygiene,core
req_traditional_drinks_maker_following_recipes,spec_traditional_drinks_maker,spec_following_recipes,core
req_traditional_drinks_maker_herbal_infusions,spec_traditional_drinks_maker,spec_herbal_infusions,common
req_traditional_drinks_maker_fermented_soft_drinks,spec_traditional_drinks_maker,spec_fermented_soft_drinks,common
req_traditional_drinks_maker_food_labeling,spec_traditional_drinks_maker,spec_food_labeling,common
req_traditional_drinks_maker_temperature_control,spec_traditional_drinks_maker,spec_temperature_control,common
req_traditional_drinks_maker_beverage_costing,spec_traditional_drinks_maker,spec_beverage_costing,common
req_juice_bar_supervisor_fruit_selection_handling,spec_juice_bar_supervisor,spec_fruit_selection_handling,core
req_juice_bar_supervisor_fresh_juice_hygiene,spec_juice_bar_supervisor,spec_fresh_juice_hygiene,core
req_juice_bar_supervisor_team_leadership,spec_juice_bar_supervisor,spec_team_leadership,core
req_juice_bar_supervisor_cost_control,spec_juice_bar_supervisor,spec_cost_control,core
req_juice_bar_supervisor_receiving_deliveries,spec_juice_bar_supervisor,spec_receiving_deliveries,core
req_juice_bar_supervisor_beverage_costing,spec_juice_bar_supervisor,spec_beverage_costing,common
req_juice_bar_supervisor_staff_scheduling,spec_juice_bar_supervisor,spec_staff_scheduling,common
req_juice_bar_supervisor_cash_handling,spec_juice_bar_supervisor,spec_cash_handling,common
req_juice_bar_supervisor_haccp,spec_juice_bar_supervisor,spec_haccp,common
req_juice_bar_supervisor_inventory_counting,spec_juice_bar_supervisor,spec_inventory_counting,common
req_herbal_distillate_maker_herbal_distillation,spec_herbal_distillate_maker,spec_herbal_distillation,core
req_herbal_distillate_maker_personal_hygiene,spec_herbal_distillate_maker,spec_personal_hygiene,core
req_herbal_distillate_maker_food_labeling,spec_herbal_distillate_maker,spec_food_labeling,core
req_herbal_distillate_maker_fire_safety,spec_herbal_distillate_maker,spec_fire_safety,core
req_herbal_distillate_maker_coffee_tea_import_compliance,spec_herbal_distillate_maker,spec_coffee_tea_import_compliance,common
req_herbal_distillate_maker_haccp,spec_herbal_distillate_maker,spec_haccp,common
req_herbal_distillate_maker_manual_handling,spec_herbal_distillate_maker,spec_manual_handling,common
req_herbal_distillate_maker_slip_and_burn_prevention,spec_herbal_distillate_maker,spec_slip_and_burn_prevention,common
req_malt_beverage_brewer_malt_beverage_brewing,spec_malt_beverage_brewer,spec_malt_beverage_brewing,core
req_malt_beverage_brewer_haccp,spec_malt_beverage_brewer,spec_haccp,core
req_malt_beverage_brewer_cleaning_sanitation_routines,spec_malt_beverage_brewer,spec_cleaning_sanitation_routines,core
req_malt_beverage_brewer_personal_hygiene,spec_malt_beverage_brewer,spec_personal_hygiene,core
req_malt_beverage_brewer_carbonation_soda_systems,spec_malt_beverage_brewer,spec_carbonation_soda_systems,common
req_malt_beverage_brewer_sensory_evaluation,spec_malt_beverage_brewer,spec_sensory_evaluation,common
req_malt_beverage_brewer_shift_handover,spec_malt_beverage_brewer,spec_shift_handover,common
req_malt_beverage_brewer_manual_handling,spec_malt_beverage_brewer,spec_manual_handling,common
req_bartender_cocktail_mixology,spec_bartender,spec_cocktail_mixology,core
req_bartender_responsible_alcohol_service,spec_bartender,spec_responsible_alcohol_service,core
req_bartender_garnish_preparation,spec_bartender,spec_garnish_preparation,core
req_bartender_ice_handling,spec_bartender,spec_ice_handling,core
req_bartender_cash_handling,spec_bartender,spec_cash_handling,common
req_bartender_customer_service,spec_bartender,spec_customer_service,common
req_bartender_bar_workflow,spec_bartender,spec_bar_workflow,common
req_head_bartender_cocktail_mixology,spec_head_bartender,spec_cocktail_mixology,core
req_head_bartender_responsible_alcohol_service,spec_head_bartender,spec_responsible_alcohol_service,core
req_head_bartender_team_leadership,spec_head_bartender,spec_team_leadership,core
req_head_bartender_beverage_menu_design,spec_head_bartender,spec_beverage_menu_design,core
req_head_bartender_beverage_costing,spec_head_bartender,spec_beverage_costing,common
req_head_bartender_inventory_counting,spec_head_bartender,spec_inventory_counting,common
req_sommelier_wine_knowledge,spec_sommelier,spec_wine_knowledge,core
req_sommelier_sensory_evaluation,spec_sommelier,spec_sensory_evaluation,core
req_sommelier_responsible_alcohol_service,spec_sommelier,spec_responsible_alcohol_service,core
req_sommelier_guest_beverage_guidance,spec_sommelier,spec_guest_beverage_guidance,core
req_sommelier_cellar_management,spec_sommelier,spec_cellar_management,common
req_sommelier_menu_knowledge,spec_sommelier,spec_menu_knowledge,common
req_cellar_master_cellar_management,spec_cellar_master,spec_cellar_management,core
req_cellar_master_wine_knowledge,spec_cellar_master,spec_wine_knowledge,core
req_cellar_master_inventory_counting,spec_cellar_master,spec_inventory_counting,core
req_cellar_master_temperature_control,spec_cellar_master,spec_temperature_control,common
req_cellar_master_cost_control,spec_cellar_master,spec_cost_control,common
req_brewer_beer_brewing,spec_brewer,spec_beer_brewing,core
req_brewer_malt_beverage_brewing,spec_brewer,spec_malt_beverage_brewing,core
req_brewer_haccp,spec_brewer,spec_haccp,core
req_brewer_cleaning_sanitation_routines,spec_brewer,spec_cleaning_sanitation_routines,core
req_brewer_sensory_evaluation,spec_brewer,spec_sensory_evaluation,common
req_distiller_spirits_distillation,spec_distiller,spec_spirits_distillation,core
req_distiller_herbal_distillation,spec_distiller,spec_herbal_distillation,core
req_distiller_fire_safety,spec_distiller,spec_fire_safety,core
req_distiller_haccp,spec_distiller,spec_haccp,core
req_distiller_sensory_evaluation,spec_distiller,spec_sensory_evaluation,common
req_waiter_order_taking,spec_waiter,spec_order_taking,core
req_waiter_table_service,spec_waiter,spec_table_service,core
req_waiter_service_sequence,spec_waiter,spec_service_sequence,core
req_waiter_plate_carrying,spec_waiter,spec_plate_carrying,core
req_waiter_tray_carrying,spec_waiter,spec_tray_carrying,core
req_waiter_menu_explanation,spec_waiter,spec_menu_explanation,core
req_waiter_menu_knowledge,spec_waiter,spec_menu_knowledge,common
req_waiter_dietary_allergen_communication,spec_waiter,spec_dietary_allergen_communication,core
req_waiter_bill_splitting,spec_waiter,spec_bill_splitting,common
req_waiter_persian_hospitality_etiquette,spec_waiter,spec_persian_hospitality_etiquette,core
req_waiter_customer_service,spec_waiter,spec_customer_service,core
req_waiter_reading_guest_cues,spec_waiter,spec_reading_guest_cues,common
req_waiter_upselling,spec_waiter,spec_upselling,common
req_waiter_pos_operation,spec_waiter,spec_pos_operation,common
req_waiter_table_clearing,spec_waiter,spec_table_clearing,common
req_waiter_trainee_table_setting,spec_waiter_trainee,spec_table_setting,core
req_waiter_trainee_table_clearing,spec_waiter_trainee,spec_table_clearing,core
req_waiter_trainee_tray_carrying,spec_waiter_trainee,spec_tray_carrying,core
req_waiter_trainee_greeting_and_seating,spec_waiter_trainee,spec_greeting_and_seating,common
req_waiter_trainee_personal_hygiene,spec_waiter_trainee,spec_personal_hygiene,core
req_waiter_trainee_teamwork,spec_waiter_trainee,spec_teamwork,core
req_waiter_trainee_persian_hospitality_etiquette,spec_waiter_trainee,spec_persian_hospitality_etiquette,core
req_waiter_trainee_opening_closing_sidework,spec_waiter_trainee,spec_opening_closing_sidework,core
req_waiter_trainee_food_safety_basics,spec_waiter_trainee,spec_food_safety_basics,common
req_senior_waiter_table_service,spec_senior_waiter,spec_table_service,core
req_senior_waiter_service_sequence,spec_senior_waiter,spec_service_sequence,core
req_senior_waiter_silver_service,spec_senior_waiter,spec_silver_service,common
req_senior_waiter_menu_explanation,spec_senior_waiter,spec_menu_explanation,core
req_senior_waiter_dietary_allergen_communication,spec_senior_waiter,spec_dietary_allergen_communication,core
req_senior_waiter_vip_guest_handling,spec_senior_waiter,spec_vip_guest_handling,common
req_senior_waiter_de_escalation,spec_senior_waiter,spec_de_escalation,common
req_senior_waiter_coaching_others,spec_senior_waiter,spec_coaching_others,common
req_senior_waiter_upselling,spec_senior_waiter,spec_upselling,common
req_senior_waiter_bill_splitting,spec_senior_waiter,spec_bill_splitting,core
req_senior_waiter_kitchen_floor_coordination,spec_senior_waiter,spec_kitchen_floor_coordination,core
req_senior_waiter_english_for_hospitality,spec_senior_waiter,spec_english_for_hospitality,common
req_section_captain_station_management,spec_section_captain,spec_station_management,core
req_section_captain_table_service,spec_section_captain,spec_table_service,core
req_section_captain_kitchen_floor_coordination,spec_section_captain,spec_kitchen_floor_coordination,core
req_section_captain_menu_explanation,spec_section_captain,spec_menu_explanation,core
req_section_captain_dietary_allergen_communication,spec_section_captain,spec_dietary_allergen_communication,core
req_section_captain_complaint_handling,spec_section_captain,spec_complaint_handling,core
req_section_captain_team_leadership,spec_section_captain,spec_team_leadership,common
req_section_captain_reading_guest_cues,spec_section_captain,spec_reading_guest_cues,common
req_head_waiter_team_leadership,spec_head_waiter,spec_team_leadership,core
req_head_waiter_station_management,spec_head_waiter,spec_station_management,core
req_head_waiter_kitchen_floor_coordination,spec_head_waiter,spec_kitchen_floor_coordination,core
req_head_waiter_complaint_handling,spec_head_waiter,spec_complaint_handling,core
req_head_waiter_de_escalation,spec_head_waiter,spec_de_escalation,core
req_head_waiter_shift_handover,spec_head_waiter,spec_shift_handover,core
req_head_waiter_coaching_others,spec_head_waiter,spec_coaching_others,core
req_head_waiter_staff_scheduling,spec_head_waiter,spec_staff_scheduling,common
req_head_waiter_service_sequence,spec_head_waiter,spec_service_sequence,core
req_head_waiter_cash_handling,spec_head_waiter,spec_cash_handling,common
req_head_waiter_emergency_guest_evacuation,spec_head_waiter,spec_emergency_guest_evacuation,common
req_floor_manager_team_leadership,spec_floor_manager,spec_team_leadership,core
req_floor_manager_staff_scheduling,spec_floor_manager,spec_staff_scheduling,core
req_floor_manager_reservation_systems,spec_floor_manager,spec_reservation_systems,core
req_floor_manager_complaint_handling,spec_floor_manager,spec_complaint_handling,core
req_floor_manager_de_escalation,spec_floor_manager,spec_de_escalation,core
req_floor_manager_vip_guest_handling,spec_floor_manager,spec_vip_guest_handling,core
req_floor_manager_seating_plan_and_layout,spec_floor_manager,spec_seating_plan_and_layout,common
req_floor_manager_cost_control,spec_floor_manager,spec_cost_control,common
req_floor_manager_coaching_others,spec_floor_manager,spec_coaching_others,core
req_floor_manager_emergency_guest_evacuation,spec_floor_manager,spec_emergency_guest_evacuation,core
req_floor_manager_accessible_service,spec_floor_manager,spec_accessible_service,common
req_floor_manager_cultural_sensitivity,spec_floor_manager,spec_cultural_sensitivity,common
req_floor_manager_peak_demand_planning,spec_floor_manager,spec_peak_demand_planning,common
req_host_greeting_and_seating,spec_host,spec_greeting_and_seating,core
req_host_reservation_systems,spec_host,spec_reservation_systems,core
req_host_waitlist_management,spec_host,spec_waitlist_management,core
req_host_persian_hospitality_etiquette,spec_host,spec_persian_hospitality_etiquette,core
req_host_customer_service,spec_host,spec_customer_service,core
req_host_phone_etiquette,spec_host,spec_phone_etiquette,common
req_host_accessible_service,spec_host,spec_accessible_service,common
req_host_families_and_children,spec_host,spec_families_and_children,common
req_host_english_for_hospitality,spec_host,spec_english_for_hospitality,common
req_host_cultural_sensitivity,spec_host,spec_cultural_sensitivity,common
req_host_sign_language_basics,spec_host,spec_sign_language_basics,specialist
req_reservations_agent_reservation_systems,spec_reservations_agent,spec_reservation_systems,core
req_reservations_agent_phone_etiquette,spec_reservations_agent,spec_phone_etiquette,core
req_reservations_agent_chat_support_writing,spec_reservations_agent,spec_chat_support_writing,common
req_reservations_agent_customer_service,spec_reservations_agent,spec_customer_service,core
req_reservations_agent_waitlist_management,spec_reservations_agent,spec_waitlist_management,common
req_reservations_agent_basic_arithmetic,spec_reservations_agent,spec_basic_arithmetic,common
req_reservations_agent_english_for_hospitality,spec_reservations_agent,spec_english_for_hospitality,common
req_guest_relations_vip_guest_handling,spec_guest_relations,spec_vip_guest_handling,core
req_guest_relations_complaint_handling,spec_guest_relations,spec_complaint_handling,core
req_guest_relations_de_escalation,spec_guest_relations,spec_de_escalation,core
req_guest_relations_cultural_sensitivity,spec_guest_relations,spec_cultural_sensitivity,core
req_guest_relations_english_for_hospitality,spec_guest_relations,spec_english_for_hospitality,core
req_guest_relations_arabic_for_hospitality,spec_guest_relations,spec_arabic_for_hospitality,specialist
req_guest_relations_discretion_confidentiality,spec_guest_relations,spec_discretion_confidentiality,core
req_guest_relations_reading_guest_cues,spec_guest_relations,spec_reading_guest_cues,common
req_food_runner_plate_carrying,spec_food_runner,spec_plate_carrying,core
req_food_runner_tray_carrying,spec_food_runner,spec_tray_carrying,core
req_food_runner_reading_order_tickets,spec_food_runner,spec_reading_order_tickets,core
req_food_runner_kitchen_floor_coordination,spec_food_runner,spec_kitchen_floor_coordination,core
req_food_runner_service_sequence,spec_food_runner,spec_service_sequence,common
req_food_runner_dietary_allergen_communication,spec_food_runner,spec_dietary_allergen_communication,common
req_food_runner_slip_and_burn_prevention,spec_food_runner,spec_slip_and_burn_prevention,core
req_food_runner_teamwork,spec_food_runner,spec_teamwork,core
req_busser_table_clearing,spec_busser,spec_table_clearing,core
req_busser_table_setting,spec_busser,spec_table_setting,core
req_busser_tray_carrying,spec_busser,spec_tray_carrying,core
req_busser_waste_sorting,spec_busser,spec_waste_sorting,core
req_busser_cleaning_sanitation_routines,spec_busser,spec_cleaning_sanitation_routines,core
req_busser_manual_handling,spec_busser,spec_manual_handling,common
req_busser_slip_and_burn_prevention,spec_busser,spec_slip_and_burn_prevention,core
req_busser_teamwork,spec_busser,spec_teamwork,core
req_buffet_attendant_buffet_replenishment,spec_buffet_attendant,spec_buffet_replenishment,core
req_buffet_attendant_chafing_dish_operation,spec_buffet_attendant,spec_chafing_dish_operation,core
req_buffet_attendant_temperature_control,spec_buffet_attendant,spec_temperature_control,core
req_buffet_attendant_food_labeling,spec_buffet_attendant,spec_food_labeling,common
req_buffet_attendant_allergen_management,spec_buffet_attendant,spec_allergen_management,common
req_buffet_attendant_dietary_allergen_communication,spec_buffet_attendant,spec_dietary_allergen_communication,common
req_buffet_attendant_food_safety_basics,spec_buffet_attendant,spec_food_safety_basics,core
req_buffet_attendant_customer_service,spec_buffet_attendant,spec_customer_service,core
req_room_service_attendant_room_service_delivery,spec_room_service_attendant,spec_room_service_delivery,core
req_room_service_attendant_order_taking,spec_room_service_attendant,spec_order_taking,core
req_room_service_attendant_phone_etiquette,spec_room_service_attendant,spec_phone_etiquette,core
req_room_service_attendant_tray_carrying,spec_room_service_attendant,spec_tray_carrying,core
req_room_service_attendant_discretion_confidentiality,spec_room_service_attendant,spec_discretion_confidentiality,core
req_room_service_attendant_bill_splitting,spec_room_service_attendant,spec_bill_splitting,common
req_room_service_attendant_english_for_hospitality,spec_room_service_attendant,spec_english_for_hospitality,common
req_room_service_attendant_hot_food_transport,spec_room_service_attendant,spec_hot_food_transport,common
req_minibar_attendant_minibar_stock_control,spec_minibar_attendant,spec_minibar_stock_control,core
req_minibar_attendant_inventory_counting,spec_minibar_attendant,spec_inventory_counting,core
req_minibar_attendant_stock_rotation_fifo,spec_minibar_attendant,spec_stock_rotation_fifo,core
req_minibar_attendant_discretion_confidentiality,spec_minibar_attendant,spec_discretion_confidentiality,core
req_minibar_attendant_pos_operation,spec_minibar_attendant,spec_pos_operation,common
req_lounge_vip_attendant_vip_guest_handling,spec_lounge_vip_attendant,spec_vip_guest_handling,core
