id,scheme_id:id,code,name,name_en,level,parent_id:id
kc_isco_912,kscheme_isco_08,912,نظافت‌کاران وسایل نقلیه، پنجره، رختشویی و سایر نظافت‌های دستی,"Vehicle, Window, Laundry and Other Hand Cleaning Workers",minor,kc_isco_91
kc_isco_921,kscheme_isco_08,921,کارکنان ساده کشاورزی، جنگلداری و ماهیگیری,"Agricultural, Forestry and Fishery Labourers",minor,kc_isco_92
kc_isco_931,kscheme_isco_08,931,کارکنان ساده معدن و ساخت‌وساز,Mining and Construction Labourers,minor,kc_isco_93
kc_isco_932,kscheme_isco_08,932,کارکنان ساده تولید صنعتی,Manufacturing Labourers,minor,kc_isco_93
kc_isco_933,kscheme_isco_08,933,کارکنان ساده حمل‌ونقل و انبارداری,Transport and Storage Labourers,minor,kc_isco_93
kc_isco_941,kscheme_isco_08,941,دستیاران آماده‌سازی غذا,Food Preparation Assistants,minor,kc_isco_94
kc_isco_951,kscheme_isco_08,951,کارکنان خدمات خیابانی و وابسته,Street and Related Services Workers,minor,kc_isco_95
kc_isco_952,kscheme_isco_08,952,فروشندگان خیابانی (به‌جز غذا),Street Vendors (excluding Food),minor,kc_isco_95
kc_isco_961,kscheme_isco_08,961,کارکنان پسماند,Refuse Workers,minor,kc_isco_96
kc_isco_962,kscheme_isco_08,962,سایر کارکنان مشاغل ساده,Other Elementary Workers,minor,kc_isco_96
kc_isco_0110,kscheme_isco_08,0110,افسران نیروهای مسلح,Commissioned Armed Forces Officers,unit,kc_isco_011
kc_isco_0210,kscheme_isco_08,0210,درجه‌داران نیروهای مسلح,Non-commissioned Armed Forces Officers,unit,kc_isco_021
kc_isco_0310,kscheme_isco_08,0310,مشاغل نیروهای مسلح، سایر رده‌ها,"Armed Forces Occupations, Other Ranks",unit,kc_isco_031
kc_isco_1111,kscheme_isco_08,1111,قانون‌گذاران,Legislators,unit,kc_isco_111
kc_isco_1112,kscheme_isco_08,1112,مقامات عالی‌رتبه دولتی,Senior Government Officials,unit,kc_isco_111
kc_isco_1113,kscheme_isco_08,1113,سران سنتی و دهداران,Traditional Chiefs and Heads of Villages,unit,kc_isco_111
kc_isco_1114,kscheme_isco_08,1114,مقامات ارشد سازمان‌های با منافع خاص,Senior Officials of Special-interest Organizations,unit,kc_isco_111
kc_isco_1120,kscheme_isco_08,1120,مدیران عامل و مدیران ارشد اجرایی,Managing Directors and Chief Executives,unit,kc_isco_112
kc_isco_1211,kscheme_isco_08,1211,مدیران مالی,Finance Managers,unit,kc_isco_121
kc_isco_1212,kscheme_isco_08,1212,مدیران منابع انسانی,Human Resource Managers,unit,kc_isco_121
kc_isco_1213,kscheme_isco_08,1213,مدیران سیاست‌گذاری و برنامه‌ریزی,Policy and Planning Managers,unit,kc_isco_121
kc_isco_1219,kscheme_isco_08,1219,مدیران خدمات کسب‌وکار و امور اداری طبقه‌بندی‌نشده در جای دیگر,Business Services and Administration Managers Not Elsewhere Classified,unit,kc_isco_121
kc_isco_1221,kscheme_isco_08,1221,مدیران فروش و بازاریابی,Sales and Marketing Managers,unit,kc_isco_122
kc_isco_1222,kscheme_isco_08,1222,مدیران تبلیغات و روابط عمومی,Advertising and Public Relations Managers,unit,kc_isco_122
kc_isco_1223,kscheme_isco_08,1223,مدیران پژوهش و توسعه,Research and Development Managers,unit,kc_isco_122
kc_isco_1311,kscheme_isco_08,1311,مدیران تولید کشاورزی و جنگلداری,Agricultural and Forestry Production Managers,unit,kc_isco_131
kc_isco_1312,kscheme_isco_08,1312,مدیران تولید آبزی‌پروری و شیلات,Aquaculture and Fisheries Production Managers,unit,kc_isco_131
kc_isco_1321,kscheme_isco_08,1321,مدیران تولید صنعتی,Manufacturing Managers,unit,kc_isco_132
kc_isco_1322,kscheme_isco_08,1322,مدیران معدن,Mining Managers,unit,kc_isco_132
kc_isco_1323,kscheme_isco_08,1323,مدیران ساخت‌وساز,Construction Managers,unit,kc_isco_132
kc_isco_1324,kscheme_isco_08,1324,مدیران تأمین، توزیع و مدیران وابسته,"Supply, Distribution and Related Managers",unit,kc_isco_132
kc_isco_1330,kscheme_isco_08,1330,مدیران خدمات فناوری اطلاعات و ارتباطات,Information and Communications Technology Services Managers,unit,kc_isco_133
kc_isco_1341,kscheme_isco_08,1341,مدیران خدمات مراقبت از کودک,Child Care Services Managers,unit,kc_isco_134
kc_isco_1342,kscheme_isco_08,1342,مدیران خدمات سلامت,Health Services Managers,unit,kc_isco_134
kc_isco_1343,kscheme_isco_08,1343,مدیران خدمات مراقبت از سالمندان,Aged Care Services Managers,unit,kc_isco_134
kc_isco_1344,kscheme_isco_08,1344,مدیران رفاه اجتماعی,Social Welfare Managers,unit,kc_isco_134
kc_isco_1345,kscheme_isco_08,1345,مدیران آموزشی,Education Managers,unit,kc_isco_134
kc_isco_1346,kscheme_isco_08,1346,مدیران شعب خدمات مالی و بیمه,Financial and Insurance Services Branch Managers,unit,kc_isco_134
kc_isco_1349,kscheme_isco_08,1349,مدیران خدمات حرفه‌ای طبقه‌بندی‌نشده در جای دیگر,Professional Services Managers Not Elsewhere Classified,unit,kc_isco_134
kc_isco_1411,kscheme_isco_08,1411,مدیران هتل,Hotel Managers,unit,kc_isco_141
kc_isco_1412,kscheme_isco_08,1412,مدیران رستوران,Restaurant Managers,unit,kc_isco_141
kc_isco_1420,kscheme_isco_08,1420,مدیران تجارت خرده‌فروشی و عمده‌فروشی,Retail and Wholesale Trade Managers,unit,kc_isco_142
kc_isco_1431,kscheme_isco_08,1431,مدیران مراکز ورزشی، تفریحی و فرهنگی,"Sports, Recreation and Cultural Centre Managers",unit,kc_isco_143
kc_isco_1439,kscheme_isco_08,1439,مدیران خدمات طبقه‌بندی‌نشده در جای دیگر,Services Managers Not Elsewhere Classified,unit,kc_isco_143
kc_isco_2111,kscheme_isco_08,2111,فیزیک‌دانان و ستاره‌شناسان,Physicists and Astronomers,unit,kc_isco_211
kc_isco_2112,kscheme_isco_08,2112,هواشناسان,Meteorologists,unit,kc_isco_211
kc_isco_2113,kscheme_isco_08,2113,شیمی‌دانان,Chemists,unit,kc_isco_211
kc_isco_2114,kscheme_isco_08,2114,زمین‌شناسان و ژئوفیزیک‌دانان,Geologists and Geophysicists,unit,kc_isco_211
kc_isco_2120,kscheme_isco_08,2120,ریاضی‌دانان، آمارگران بیمه (اکچوئرها) و آمارشناسان,"Mathematicians, Actuaries and Statisticians",unit,kc_isco_212
kc_isco_2131,kscheme_isco_08,2131,زیست‌شناسان، گیاه‌شناسان، جانورشناسان و متخصصان وابسته,"Biologists, Botanists, Zoologists and Related Professionals",unit,kc_isco_213
kc_isco_2132,kscheme_isco_08,2132,مشاوران کشاورزی، جنگلداری و شیلات,"Farming, Forestry and Fisheries Advisers",unit,kc_isco_213
kc_isco_2133,kscheme_isco_08,2133,متخصصان حفاظت محیط زیست,Environmental Protection Professionals,unit,kc_isco_213
kc_isco_2141,kscheme_isco_08,2141,مهندسان صنایع و تولید,Industrial and Production Engineers,unit,kc_isco_214
kc_isco_2142,kscheme_isco_08,2142,مهندسان عمران,Civil Engineers,unit,kc_isco_214
kc_isco_2143,kscheme_isco_08,2143,مهندسان محیط زیست,Environmental Engineers,unit,kc_isco_214
kc_isco_2144,kscheme_isco_08,2144,مهندسان مکانیک,Mechanical Engineers,unit,kc_isco_214
kc_isco_2145,kscheme_isco_08,2145,مهندسان شیمی,Chemical Engineers,unit,kc_isco_214
kc_isco_2146,kscheme_isco_08,2146,مهندسان معدن، متالورژیست‌ها و متخصصان وابسته,"Mining Engineers, Metallurgists and Related Professionals",unit,kc_isco_214
kc_isco_2149,kscheme_isco_08,2149,متخصصان مهندسی طبقه‌بندی‌نشده در جای دیگر,Engineering Professionals Not Elsewhere Classified,unit,kc_isco_214
kc_isco_2151,kscheme_isco_08,2151,مهندسان برق,Electrical Engineers,unit,kc_isco_215
kc_isco_2152,kscheme_isco_08,2152,مهندسان الکترونیک,Electronics Engineers,unit,kc_isco_215
kc_isco_2153,kscheme_isco_08,2153,مهندسان مخابرات,Telecommunications Engineers,unit,kc_isco_215
kc_isco_2161,kscheme_isco_08,2161,معماران ساختمان,Building Architects,unit,kc_isco_216
kc_isco_2162,kscheme_isco_08,2162,معماران منظر,Landscape Architects,unit,kc_isco_216
kc_isco_2163,kscheme_isco_08,2163,طراحان محصول و پوشاک,Product and Garment Designers,unit,kc_isco_216
kc_isco_2164,kscheme_isco_08,2164,برنامه‌ریزان شهری و ترافیک,Town and Traffic Planners,unit,kc_isco_216
kc_isco_2165,kscheme_isco_08,2165,نقشه‌نگاران و نقشه‌برداران,Cartographers and Surveyors,unit,kc_isco_216
kc_isco_2166,kscheme_isco_08,2166,طراحان گرافیک و چندرسانه‌ای,Graphic and Multimedia Designers,unit,kc_isco_216
kc_isco_2211,kscheme_isco_08,2211,پزشکان عمومی,Generalist Medical Practitioners,unit,kc_isco_221
kc_isco_2212,kscheme_isco_08,2212,پزشکان متخصص,Specialist Medical Practitioners,unit,kc_isco_221
kc_isco_2221,kscheme_isco_08,2221,متخصصان پرستاری,Nursing Professionals,unit,kc_isco_222
kc_isco_2222,kscheme_isco_08,2222,متخصصان مامایی,Midwifery Professionals,unit,kc_isco_222
kc_isco_2230,kscheme_isco_08,2230,متخصصان طب سنتی و مکمل,Traditional and Complementary Medicine Professionals,unit,kc_isco_223
kc_isco_2240,kscheme_isco_08,2240,متخصصان پیراپزشکی,Paramedical Practitioners,unit,kc_isco_224
kc_isco_2250,kscheme_isco_08,2250,دامپزشکان,Veterinarians,unit,kc_isco_225
kc_isco_2261,kscheme_isco_08,2261,دندان‌پزشکان,Dentists,unit,kc_isco_226
kc_isco_2262,kscheme_isco_08,2262,داروسازان,Pharmacists,unit,kc_isco_226
kc_isco_2263,kscheme_isco_08,2263,متخصصان بهداشت محیط و بهداشت حرفه‌ای,Environmental and Occupational Health and Hygiene Professionals,unit,kc_isco_226
kc_isco_2264,kscheme_isco_08,2264,فیزیوتراپیست‌ها,Physiotherapists,unit,kc_isco_226
kc_isco_2265,kscheme_isco_08,2265,کارشناسان تغذیه و رژیم‌درمانی,Dieticians and Nutritionists,unit,kc_isco_226
kc_isco_2266,kscheme_isco_08,2266,شنوایی‌شناسان و گفتاردرمانگران,Audiologists and Speech Therapists,unit,kc_isco_226
kc_isco_2267,kscheme_isco_08,2267,بینایی‌سنج‌ها (اپتومتریست‌ها) و اپتیسین‌های چشمی,Optometrists and Ophthalmic Opticians,unit,kc_isco_226
kc_isco_2269,kscheme_isco_08,2269,متخصصان سلامت طبقه‌بندی‌نشده در جای دیگر,Health Professionals Not Elsewhere Classified,unit,kc_isco_226
kc_isco_2310,kscheme_isco_08,2310,مدرسان دانشگاه و آموزش عالی,University and Higher Education Teachers,unit,kc_isco_231
kc_isco_2320,kscheme_isco_08,2320,مدرسان آموزش فنی و حرفه‌ای,Vocational Education Teachers,unit,kc_isco_232
kc_isco_2330,kscheme_isco_08,2330,دبیران آموزش متوسطه,Secondary Education Teachers,unit,kc_isco_233
kc_isco_2341,kscheme_isco_08,2341,آموزگاران دبستان,Primary School Teachers,unit,kc_isco_234
kc_isco_2342,kscheme_isco_08,2342,مربیان آموزش خردسالان,Early Childhood Educators,unit,kc_isco_234
kc_isco_2351,kscheme_isco_08,2351,کارشناسان روش‌های آموزشی,Education Methods Specialists,unit,kc_isco_235
kc_isco_2352,kscheme_isco_08,2352,معلمان آموزش ویژه (استثنایی),Special Needs Teachers,unit,kc_isco_235
kc_isco_2353,kscheme_isco_08,2353,سایر مدرسان زبان,Other Language Teachers,unit,kc_isco_235
kc_isco_2354,kscheme_isco_08,2354,سایر مدرسان موسیقی,Other Music Teachers,unit,kc_isco_235
kc_isco_2355,kscheme_isco_08,2355,سایر مدرسان هنر,Other Arts Teachers,unit,kc_isco_235
kc_isco_2356,kscheme_isco_08,2356,مدرسان فناوری اطلاعات,Information Technology Trainers,unit,kc_isco_235
kc_isco_2359,kscheme_isco_08,2359,متخصصان آموزش طبقه‌بندی‌نشده در جای دیگر,Teaching Professionals Not Elsewhere Classified,unit,kc_isco_235
kc_isco_2411,kscheme_isco_08,2411,حسابداران,Accountants,unit,kc_isco_241
kc_isco_2412,kscheme_isco_08,2412,مشاوران مالی و سرمایه‌گذاری,Financial and Investment Advisers,unit,kc_isco_241
kc_isco_2413,kscheme_isco_08,2413,تحلیلگران مالی,Financial Analysts,unit,kc_isco_241
kc_isco_2421,kscheme_isco_08,2421,تحلیلگران مدیریت و سازمان,Management and Organization Analysts,unit,kc_isco_242
kc_isco_2422,kscheme_isco_08,2422,متخصصان اجرای سیاست‌ها,Policy Administration Professionals,unit,kc_isco_242
kc_isco_2423,kscheme_isco_08,2423,متخصصان امور کارکنان و مسیر شغلی,Personnel and Careers Professionals,unit,kc_isco_242
kc_isco_2424,kscheme_isco_08,2424,متخصصان آموزش و توسعه کارکنان,Training and Staff Development Professionals,unit,kc_isco_242
kc_isco_2431,kscheme_isco_08,2431,متخصصان تبلیغات و بازاریابی,Advertising and Marketing Professionals,unit,kc_isco_243
kc_isco_2432,kscheme_isco_08,2432,متخصصان روابط عمومی,Public Relations Professionals,unit,kc_isco_243
kc_isco_2433,kscheme_isco_08,2433,متخصصان فروش فنی و پزشکی (به‌جز فناوری اطلاعات و ارتباطات),Technical and Medical Sales Professionals (excluding ICT),unit,kc_isco_243
kc_isco_2434,kscheme_isco_08,2434,متخصصان فروش فناوری اطلاعات و ارتباطات,Information and Communications Technology Sales Professionals,unit,kc_isco_243
kc_isco_2511,kscheme_isco_08,2511,تحلیلگران سیستم,Systems Analysts,unit,kc_isco_251
kc_isco_2512,kscheme_isco_08,2512,توسعه‌دهندگان نرم‌افزار,Software Developers,unit,kc_isco_251
kc_isco_2513,kscheme_isco_08,2513,توسعه‌دهندگان وب و چندرسانه‌ای,Web and Multimedia Developers,unit,kc_isco_251
kc_isco_2514,kscheme_isco_08,2514,برنامه‌نویسان برنامه‌های کاربردی,Applications Programmers,unit,kc_isco_251
kc_isco_2519,kscheme_isco_08,2519,توسعه‌دهندگان و تحلیلگران نرم‌افزار و برنامه‌های کاربردی طبقه‌بندی‌نشده در جای دیگر,Software and Applications Developers and Analysts Not Elsewhere Classified,unit,kc_isco_251
kc_isco_2521,kscheme_isco_08,2521,طراحان و مدیران پایگاه داده,Database Designers and Administrators,unit,kc_isco_252
kc_isco_2522,kscheme_isco_08,2522,مدیران سیستم,Systems Administrators,unit,kc_isco_252
kc_isco_2523,kscheme_isco_08,2523,متخصصان شبکه رایانه‌ای,Computer Network Professionals,unit,kc_isco_252
kc_isco_2529,kscheme_isco_08,2529,متخصصان پایگاه داده و شبکه طبقه‌بندی‌نشده در جای دیگر,Database and Network Professionals Not Elsewhere Classified,unit,kc_isco_252
kc_isco_2611,kscheme_isco_08,2611,وکلا و مشاوران حقوقی,Lawyers,unit,kc_isco_261
kc_isco_2612,kscheme_isco_08,2612,قضات,Judges,unit,kc_isco_261
kc_isco_2619,kscheme_isco_08,2619,متخصصان حقوقی طبقه‌بندی‌نشده در جای دیگر,Legal Professionals Not Elsewhere Classified,unit,kc_isco_261
kc_isco_2621,kscheme_isco_08,2621,آرشیویست‌ها و متصدیان موزه,Archivists and Curators,unit,kc_isco_262
kc_isco_2622,kscheme_isco_08,2622,کتابداران و متخصصان اطلاع‌رسانی وابسته,Librarians and Related Information Professionals,unit,kc_isco_262
kc_isco_2631,kscheme_isco_08,2631,اقتصاددانان,Economists,unit,kc_isco_263
kc_isco_2632,kscheme_isco_08,2632,جامعه‌شناسان، انسان‌شناسان و متخصصان وابسته,"Sociologists, Anthropologists and Related Professionals",unit,kc_isco_263
kc_isco_2633,kscheme_isco_08,2633,فیلسوفان، مورخان و دانشمندان علوم سیاسی,"Philosophers, Historians and Political Scientists",unit,kc_isco_263
kc_isco_2634,kscheme_isco_08,2634,روان‌شناسان,Psychologists,unit,kc_isco_263
kc_isco_2635,kscheme_isco_08,2635,متخصصان مددکاری اجتماعی و مشاوره,Social Work and Counselling Professionals,unit,kc_isco_263
kc_isco_2636,kscheme_isco_08,2636,متخصصان دینی,Religious Professionals,unit,kc_isco_263
kc_isco_2641,kscheme_isco_08,2641,نویسندگان و نگارندگان وابسته,Authors and Related Writers,unit,kc_isco_264
kc_isco_2642,kscheme_isco_08,2642,روزنامه‌نگاران,Journalists,unit,kc_isco_264
kc_isco_2643,kscheme_isco_08,2643,مترجمان کتبی، مترجمان شفاهی و سایر زبان‌شناسان,"Translators, Interpreters and Other Linguists",unit,kc_isco_264
kc_isco_2651,kscheme_isco_08,2651,هنرمندان تجسمی,Visual Artists,unit,kc_isco_265
kc_isco_2652,kscheme_isco_08,2652,نوازندگان، خوانندگان و آهنگسازان,"Musicians, Singers and Composers",unit,kc_isco_265
kc_isco_2653,kscheme_isco_08,2653,رقصندگان و طراحان رقص,Dancers and Choreographers,unit,kc_isco_265
kc_isco_2654,kscheme_isco_08,2654,کارگردانان و تهیه‌کنندگان فیلم، صحنه و موارد وابسته,"Film, Stage and Related Directors and Producers",unit,kc_isco_265
kc_isco_2655,kscheme_isco_08,2655,بازیگران,Actors,unit,kc_isco_265
kc_isco_2656,kscheme_isco_08,2656,گویندگان رادیو، تلویزیون و سایر رسانه‌ها,"Announcers on Radio, Television and Other Media",unit,kc_isco_265
kc_isco_2659,kscheme_isco_08,2659,هنرمندان آفرینشگر و اجراگر طبقه‌بندی‌نشده در جای دیگر,Creative and Performing Artists Not Elsewhere Classified,unit,kc_isco_265
kc_isco_3111,kscheme_isco_08,3111,کاردانان علوم شیمی و فیزیک,Chemical and Physical Science Technicians,unit,kc_isco_311
kc_isco_3112,kscheme_isco_08,3112,کاردانان مهندسی عمران,Civil Engineering Technicians,unit,kc_isco_311
kc_isco_3113,kscheme_isco_08,3113,کاردانان مهندسی برق,Electrical Engineering Technicians,unit,kc_isco_311
kc_isco_3114,kscheme_isco_08,3114,کاردانان مهندسی الکترونیک,Electronics Engineering Technicians,unit,kc_isco_311
kc_isco_3115,kscheme_isco_08,3115,کاردانان مهندسی مکانیک,Mechanical Engineering Technicians,unit,kc_isco_311
kc_isco_3116,kscheme_isco_08,3116,کاردانان مهندسی شیمی,Chemical Engineering Technicians,unit,kc_isco_311
kc_isco_3117,kscheme_isco_08,3117,کاردانان معدن و متالورژی,Mining and Metallurgical Technicians,unit,kc_isco_311
kc_isco_3118,kscheme_isco_08,3118,نقشه‌کشان,Draughtspersons,unit,kc_isco_311
kc_isco_3119,kscheme_isco_08,3119,کاردانان علوم فیزیکی و مهندسی طبقه‌بندی‌نشده در جای دیگر,Physical and Engineering Science Technicians Not Elsewhere Classified,unit,kc_isco_311
kc_isco_3121,kscheme_isco_08,3121,سرپرستان معدن,Mining Supervisors,unit,kc_isco_312
kc_isco_3122,kscheme_isco_08,3122,سرپرستان تولید صنعتی,Manufacturing Supervisors,unit,kc_isco_312
kc_isco_3123,kscheme_isco_08,3123,سرپرستان ساخت‌وساز,Construction Supervisors,unit,kc_isco_312
kc_isco_3131,kscheme_isco_08,3131,اپراتورهای نیروگاه تولید برق,Power Production Plant Operators,unit,kc_isco_313
kc_isco_3132,kscheme_isco_08,3132,اپراتورهای تأسیسات زباله‌سوز و تصفیه آب,Incinerator and Water Treatment Plant Operators,unit,kc_isco_313
kc_isco_3133,kscheme_isco_08,3133,کنترل‌کنندگان واحدهای فرایند شیمیایی,Chemical Processing Plant Controllers,unit,kc_isco_313
kc_isco_3134,kscheme_isco_08,3134,اپراتورهای پالایشگاه نفت و گاز طبیعی,Petroleum and Natural Gas Refining Plant Operators,unit,kc_isco_313
kc_isco_3135,kscheme_isco_08,3135,کنترل‌کنندگان فرایند تولید فلزات,Metal Production Process Controllers,unit,kc_isco_313
kc_isco_3139,kscheme_isco_08,3139,کاردانان کنترل فرایند طبقه‌بندی‌نشده در جای دیگر,Process Control Technicians Not Elsewhere Classified,unit,kc_isco_313
kc_isco_3141,kscheme_isco_08,3141,کاردانان علوم زیستی (به‌جز پزشکی),Life Science Technicians (excluding Medical),unit,kc_isco_314
kc_isco_3142,kscheme_isco_08,3142,کاردانان کشاورزی,Agricultural Technicians,unit,kc_isco_314
kc_isco_3143,kscheme_isco_08,3143,کاردانان جنگلداری,Forestry Technicians,unit,kc_isco_314
kc_isco_3151,kscheme_isco_08,3151,مهندسان کشتی,Ships' Engineers,unit,kc_isco_315
kc_isco_3152,kscheme_isco_08,3152,افسران عرشه و راهنمایان کشتی,Ships' Deck Officers and Pilots,unit,kc_isco_315
kc_isco_3153,kscheme_isco_08,3153,خلبانان هواپیما و دستیاران متخصص وابسته,Aircraft Pilots and Related Associate Professionals,unit,kc_isco_315
kc_isco_3154,kscheme_isco_08,3154,کنترل‌کنندگان ترافیک هوایی,Air Traffic Controllers,unit,kc_isco_315
kc_isco_3155,kscheme_isco_08,3155,کاردانان الکترونیک ایمنی ترافیک هوایی,Air Traffic Safety Electronics Technicians,unit,kc_isco_315
kc_isco_3211,kscheme_isco_08,3211,کاردانان تجهیزات تصویربرداری و درمانی پزشکی,Medical Imaging and Therapeutic Equipment Technicians,unit,kc_isco_321
kc_isco_3212,kscheme_isco_08,3212,کاردانان آزمایشگاه پزشکی و آسیب‌شناسی,Medical and Pathology Laboratory Technicians,unit,kc_isco_321
kc_isco_3213,kscheme_isco_08,3213,کاردانان و دستیاران دارویی,Pharmaceutical Technicians and Assistants,unit,kc_isco_321
kc_isco_3214,kscheme_isco_08,3214,کاردانان پروتزهای پزشکی و دندانی,Medical and Dental Prosthetic Technicians,unit,kc_isco_321
kc_isco_3221,kscheme_isco_08,3221,دستیاران متخصص پرستاری,Nursing Associate Professionals,unit,kc_isco_322
kc_isco_3222,kscheme_isco_08,3222,دستیاران متخصص مامایی,Midwifery Associate Professionals,unit,kc_isco_322
kc_isco_3230,kscheme_isco_08,3230,دستیاران متخصص طب سنتی و مکمل,Traditional and Complementary Medicine Associate Professionals,unit,kc_isco_323
kc_isco_3240,kscheme_isco_08,3240,کاردانان و دستیاران دامپزشکی,Veterinary Technicians and Assistants,unit,kc_isco_324
kc_isco_3251,kscheme_isco_08,3251,دستیاران و درمانگران دندان‌پزشکی,Dental Assistants and Therapists,unit,kc_isco_325
kc_isco_3252,kscheme_isco_08,3252,کاردانان مدارک پزشکی و اطلاعات سلامت,Medical Records and Health Information Technicians,unit,kc_isco_325
kc_isco_3253,kscheme_isco_08,3253,کارکنان بهداشت جامعه (بهورزان),Community Health Workers,unit,kc_isco_325
kc_isco_3254,kscheme_isco_08,3254,عینک‌سازان تحویل‌دهنده عینک (اپتیسین‌ها),Dispensing Opticians,unit,kc_isco_325
kc_isco_3255,kscheme_isco_08,3255,کاردانان و دستیاران فیزیوتراپی,Physiotherapy Technicians and Assistants,unit,kc_isco_325
kc_isco_3256,kscheme_isco_08,3256,دستیاران پزشکی,Medical Assistants,unit,kc_isco_325
kc_isco_3257,kscheme_isco_08,3257,بازرسان و دستیاران بهداشت محیط و بهداشت حرفه‌ای,Environmental and Occupational Health Inspectors and Associates,unit,kc_isco_325
kc_isco_3258,kscheme_isco_08,3258,کارکنان فوریت‌های آمبولانس,Ambulance Workers,unit,kc_isco_325
kc_isco_3259,kscheme_isco_08,3259,دستیاران متخصص سلامت طبقه‌بندی‌نشده در جای دیگر,Health Associate Professionals Not Elsewhere Classified,unit,kc_isco_325
kc_isco_3311,kscheme_isco_08,3311,معامله‌گران و کارگزاران اوراق بهادار و مالی,Securities and Finance Dealers and Brokers,unit,kc_isco_331
kc_isco_3312,kscheme_isco_08,3312,کارشناسان اعتبار و وام,Credit and Loans Officers,unit,kc_isco_331
kc_isco_3313,kscheme_isco_08,3313,دستیاران متخصص حسابداری,Accounting Associate Professionals,unit,kc_isco_331
kc_isco_3314,kscheme_isco_08,3314,دستیاران متخصص آمار، ریاضی و موارد وابسته,"Statistical, Mathematical and Related Associate Professionals",unit,kc_isco_331
kc_isco_3315,kscheme_isco_08,3315,ارزیابان و ارزیابان خسارت,Valuers and Loss Assessors,unit,kc_isco_331
kc_isco_3321,kscheme_isco_08,3321,نمایندگان بیمه,Insurance Representatives,unit,kc_isco_332
kc_isco_3322,kscheme_isco_08,3322,نمایندگان فروش تجاری,Commercial Sales Representatives,unit,kc_isco_332
kc_isco_3323,kscheme_isco_08,3323,کارشناسان خرید,Buyers,unit,kc_isco_332
kc_isco_3324,kscheme_isco_08,3324,کارگزاران تجاری,Trade Brokers,unit,kc_isco_332
kc_isco_3331,kscheme_isco_08,3331,ترخیص‌کاران و کارگزاران حمل (فورواردرها),Clearing and Forwarding Agents,unit,kc_isco_333
kc_isco_3332,kscheme_isco_08,3332,برنامه‌ریزان همایش و رویداد,Conference and Event Planners,unit,kc_isco_333
kc_isco_3333,kscheme_isco_08,3333,نمایندگان کاریابی و پیمانکاران تأمین نیرو,Employment Agents and Contractors,unit,kc_isco_333
kc_isco_3334,kscheme_isco_08,3334,مشاوران املاک و مدیران املاک,Real Estate Agents and Property Managers,unit,kc_isco_333
kc_isco_3339,kscheme_isco_08,3339,نمایندگان خدمات کسب‌وکار طبقه‌بندی‌نشده در جای دیگر,Business Services Agents Not Elsewhere Classified,unit,kc_isco_333
kc_isco_3341,kscheme_isco_08,3341,سرپرستان دفتر,Office Supervisors,unit,kc_isco_334
kc_isco_3342,kscheme_isco_08,3342,منشیان حقوقی,Legal Secretaries,unit,kc_isco_334
kc_isco_3343,kscheme_isco_08,3343,منشیان اداری و اجرایی,Administrative and Executive Secretaries,unit,kc_isco_334
kc_isco_3344,kscheme_isco_08,3344,منشیان پزشکی,Medical Secretaries,unit,kc_isco_334
kc_isco_3351,kscheme_isco_08,3351,بازرسان گمرک و مرز,Customs and Border Inspectors,unit,kc_isco_335
kc_isco_3352,kscheme_isco_08,3352,مأموران دولتی مالیات و عوارض,Government Tax and Excise Officials,unit,kc_isco_335
kc_isco_3353,kscheme_isco_08,3353,مأموران دولتی مزایای اجتماعی,Government Social Benefits Officials,unit,kc_isco_335
kc_isco_3354,kscheme_isco_08,3354,مأموران دولتی صدور مجوز,Government Licensing Officials,unit,kc_isco_335
kc_isco_3355,kscheme_isco_08,3355,بازرسان و کارآگاهان پلیس,Police Inspectors and Detectives,unit,kc_isco_335
kc_isco_3359,kscheme_isco_08,3359,دستیاران متخصص نظارتی دولتی طبقه‌بندی‌نشده در جای دیگر,Government Regulatory Associate Professionals Not Elsewhere Classified,unit,kc_isco_335
kc_isco_3411,kscheme_isco_08,3411,دستیاران متخصص حقوقی و موارد وابسته,Legal and Related Associate Professionals,unit,kc_isco_341
kc_isco_3412,kscheme_isco_08,3412,دستیاران متخصص مددکاری اجتماعی,Social Work Associate Professionals,unit,kc_isco_341
kc_isco_3413,kscheme_isco_08,3413,دستیاران متخصص دینی,Religious Associate Professionals,unit,kc_isco_341
kc_isco_3421,kscheme_isco_08,3421,ورزشکاران و بازیکنان ورزشی,Athletes and Sports Players,unit,kc_isco_342
kc_isco_3422,kscheme_isco_08,3422,مربیان، آموزش‌دهندگان و داوران ورزشی,"Sports Coaches, Instructors and Officials",unit,kc_isco_342
kc_isco_3423,kscheme_isco_08,3423,مربیان آمادگی جسمانی و تفریحات و مسئولان برنامه‌های تفریحی,Fitness and Recreation Instructors and Programme Leaders,unit,kc_isco_342
kc_isco_3431,kscheme_isco_08,3431,عکاسان,Photographers,unit,kc_isco_343
kc_isco_3432,kscheme_isco_08,3432,طراحان داخلی و آراستگان فضا (دکوراتورها),Interior Designers and Decorators,unit,kc_isco_343
kc_isco_3433,kscheme_isco_08,3433,کاردانان گالری، موزه و کتابخانه,"Gallery, Museum and Library Technicians",unit,kc_isco_343
kc_isco_3434,kscheme_isco_08,3434,سرآشپزها,Chefs,unit,kc_isco_343
